2023-11-06 01:21:04.213 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 9032 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:24:49.158 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 1374 ms
2023-11-06 01:24:49.677 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@34dc2c53, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4bf3e52f, org.springframework.security.web.context.SecurityContextPersistenceFilter@7fc96891, org.springframework.security.web.header.HeaderWriterFilter@7ffb804b, org.springframework.security.web.csrf.CsrfFilter@6e086edd, org.springframework.security.web.authentication.logout.LogoutFilter@4d790ddb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@687acf74, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@31e78d83, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4ee7c319, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@20c06b6, org.springframework.security.web.session.SessionManagementFilter@3a73de12, org.springframework.security.web.access.ExceptionTranslationFilter@6aeda072, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3a5a168f]
2023-11-06 01:24:50.039 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:24:50.055 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:24:50.079 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:24:50.093 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 2.841 seconds (JVM running for 3.44)
2023-11-06 01:24:54.469 INFO  [http-nio-8085-exec-2] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-06 01:24:54.469 INFO  [http-nio-8085-exec-2] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-06 01:24:54.470 INFO  [http-nio-8085-exec-2] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-06 01:24:54.894 WARN  [http-nio-8085-exec-2] [n.n.u.t.e.ExpressionProcessor] - Fragment expression "layout/layout" is being wrapped as a Thymeleaf 3 fragment expression (~{...}) for backwards compatibility purposes.  This wrapping will be dropped in the next major version of the expression processor, so please rewrite as a Thymeleaf 3 fragment expression to future-proof your code.  See https://github.com/thymeleaf/thymeleaf/issues/451 for more information.
2023-11-06 01:26:46.442 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 57 class path changes (0 additions, 0 deletions, 57 modifications)
2023-11-06 01:26:46.451 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:26:46.451 INFO  [Thread-5] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:26:46.452 INFO  [Thread-5] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-06 01:26:46.457 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:26:46.458 INFO  [Thread-5] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:26:46.520 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 8264 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:26:46.521 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:26:46.759 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:26:46.760 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:26:46.760 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:26:46.761 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:26:46.813 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:26:46.814 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:26:46.814 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 293 ms
2023-11-06 01:26:46.921 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1606f659, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3e5e10ff, org.springframework.security.web.context.SecurityContextPersistenceFilter@770edc68, org.springframework.security.web.header.HeaderWriterFilter@27cdb4ee, org.springframework.security.web.csrf.CsrfFilter@d1b7fb6, org.springframework.security.web.authentication.logout.LogoutFilter@6ef44eb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@36a39cd8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1b4274e6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@51e2d9a4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2efa813, org.springframework.security.web.session.SessionManagementFilter@213ef136, org.springframework.security.web.access.ExceptionTranslationFilter@7253de79, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70598a85]
2023-11-06 01:26:46.966 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:26:46.971 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:26:46.975 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:26:46.980 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.483 seconds (JVM running for 120.327)
2023-11-06 01:26:46.982 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:27:23.766 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2023-11-06 01:27:23.773 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:27:23.774 INFO  [Thread-7] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:27:23.776 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:27:23.777 INFO  [Thread-7] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:27:23.837 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 8264 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:27:23.837 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:27:24.048 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:27:24.048 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:27:24.048 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:27:24.048 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:27:24.111 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:27:24.114 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:27:24.114 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 275 ms
2023-11-06 01:27:24.228 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3888c955, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@757c08df, org.springframework.security.web.context.SecurityContextPersistenceFilter@10a66181, org.springframework.security.web.header.HeaderWriterFilter@693ff6fe, org.springframework.security.web.csrf.CsrfFilter@218a613a, org.springframework.security.web.authentication.logout.LogoutFilter@1fb7c2d6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@49b0e391, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7255e80d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@64cb68bf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@d2c0e30, org.springframework.security.web.session.SessionManagementFilter@62d74f50, org.springframework.security.web.access.ExceptionTranslationFilter@4ac50a82, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@212b2060]
2023-11-06 01:27:24.270 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:27:24.275 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-06 01:27:24.279 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-06 01:27:24.282 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Started Project05Application in 0.468 seconds (JVM running for 157.63)
2023-11-06 01:27:24.283 INFO  [restartedMain] [o.s.b.d.a.ConditionEvaluationDeltaLoggingListener] - Condition evaluation unchanged
2023-11-06 01:27:24.425 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-06 01:27:24.426 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-06 01:27:24.426 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-06 01:28:05.389 INFO  [File Watcher] [o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener] - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2023-11-06 01:28:05.395 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Pausing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:28:05.396 INFO  [Thread-11] [org.apache.catalina.core.StandardService] - Stopping service [Tomcat]
2023-11-06 01:28:05.396 INFO  [Thread-11] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-11-06 01:28:05.398 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Stopping ProtocolHandler ["http-nio-8085"]
2023-11-06 01:28:05.399 INFO  [Thread-11] [o.apache.coyote.http11.Http11NioProtocol] - Destroying ProtocolHandler ["http-nio-8085"]
2023-11-06 01:28:05.461 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - Starting Project05Application using Java 17.0.7 on Novah with PID 8264 (C:\Dev\IdeaProjects\project\personal\project5\project05\build\classes\java\main started by soumu in C:\Dev\IdeaProjects\project\personal\project5\project05)
2023-11-06 01:28:05.461 INFO  [restartedMain] [c.chunjae.project05.Project05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-06 01:28:05.653 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-06 01:28:05.654 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-06 01:28:05.654 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-06 01:28:05.654 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-06 01:28:05.703 INFO  [restartedMain] [org.apache.jasper.servlet.TldScanner] - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2023-11-06 01:28:05.704 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-06 01:28:05.705 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 242 ms
2023-11-06 01:28:05.802 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7d3fadd, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5d27b215, org.springframework.security.web.context.SecurityContextPersistenceFilter@465caa64, org.springframework.security.web.header.HeaderWriterFilter@6d02dfbc, org.springframework.security.web.csrf.CsrfFilter@12ee330a, org.springframework.security.web.authentication.logout.LogoutFilter@637fff42, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6823f3ea, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@53ab226a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@28aff89c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@50089d4, org.springframework.security.web.session.SessionManagementFilter@2549aba4, org.springframework.security.web.access.ExceptionTranslationFilter@2bb7cab7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6c068f3a]
2023-11-06 01:28:05.839 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-06 01:28:05.844 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
